18857.8	3691.45	243.712	1275.53
18981.6	3594.64	388.842	1234.93
19041.9	3741.63	383.169	1391.16
20555.6	6292.25	800.888	4189.75
20595.6	6283.92	839.749	4197.19
20612	6283.05	854.338	4202.29
20612	6283.05	854.338	4202.29
20618.6	6282.58	860.644	4204.57
19866.8	6667.07	50.0268	4262.39
19901.6	6664.68	80.7905	4272.64
19887.4	6687.53	61.4966	4287.58
20277.7	6954.42	300.663	4668.46
19690.2	3487.53	1067.17	1405.58
21010.8	4287.93	1954.85	2605.21
20574.9	5589.61	1086.84	3581.31
21641.2	6651.9	1629.36	4908.29
21369.9	6938.61	1278.87	5059.55
21477.4	7323.96	1224.35	5444.71
21262	128.683	2989.8	358.671
21762.5	5049.09	2340.94	3548.03
22114.6	5090.55	2638.58	3714.34
22715.4	6105.64	2790.62	4816.57
23210.6	6622.48	3035.28	5450.74
23224.6	6616.58	3050.56	5450.62
23308.9	6797.47	3056.74	5638.91
22875.8	4578.52	3505.94	3548.75
23088.8	4846.3	3593.37	3859.76
22883.5	4516.21	3536.08	3496.88
23071.7	4835.33	3583.01	3845.16
23042.8	4489.6	3687.06	3531.9
23042.8	4489.6	3687.06	3531.9
23432.5	6394.91	3317.38	5333.85
23268.2	6597.79	3095.69	5450.23
23306.5	6594.3	3131.05	5461.89
23306.5	6594.3	3131.05	5461.89
23410.6	6357.08	3311.56	5292.96
23274.5	6594.28	3102.11	5449.31
