7689.5	5734.13	832.71	3668.2
7289.1	3778.54	1216.23	1816.92
7832.27	4447.74	1448.44	2597.81
8083.13	4356.92	1704.6	2612.56
8104.54	4365.92	1719.79	2629.08
9044.66	5862.25	1994	4278.16
8586.29	5970.88	1543.29	4207.88
9456.67	6746.66	2022.82	5223.67
9449.1	4272.68	2948.99	3043.84
8363.08	4032.63	2074.32	2434.14
8451.33	4167.56	2103.37	2584.38
9425.29	4239.91	2939.96	3008.2
9425.29	4239.91	2939.96	3008.2
9136.91	4465.38	2600.12	3096.08
9033.12	5248.09	2214.82	3737.21
9323.35	4406.97	2787.57	3115.03
9907.89	6963.84	2346.03	5586.83
8657.56	1583.73	3262	382.312
8657.56	1583.73	3262	382.312
9187.06	3217.19	3113.46	2027.06
9163.21	3236.73	3084.73	2035.21
9171.99	3234.84	3093.27	2036.84
9171.99	3234.84	3093.27	2036.84
9310.75	2105.22	3650.58	1088.91
9160.45	3225.48	3086.63	2024.93
9176.2	3221.96	3101.83	2027.54
9844.25	2911.21	3813.38	2004.09
9814.93	3485.81	3571.29	2494.66
10104.7	3448.36	3842.35	2569.78
10193	3540.5	3885.78	2682.6
10213.9	3563.22	3895.99	2710.25
10219.3	3563.18	3900.69	2712.6
10222.6	3592.32	3892.74	2738.81
9553.88	3995.28	3146.92	2841.55
9553.88	3995.28	3146.92	2841.55
9537.02	4004.92	3128.48	2843.72
9599.7	3980.71	3192.95	2845.9
9637.96	3982.48	3225.78	2861.86
9633.15	4000.03	3215.82	2874.5
9586.07	4037.66	3159.38	2890.6
9595.66	4034.97	3168.45	2892.5
9646.89	4020.91	3219.63	2898.92
9644.33	4027.03	3215.08	2902.85
9565	4072.68	3127.82	2913.4
9629.31	4044.6	3195.17	2912.6
9600.15	4063.34	3162	2917.97
9630.87	4059.39	3191.24	2926.2
9630.87	4059.39	3191.24	2926.2
9640.71	4058.21	3200.48	2928.89
9640.71	4058.21	3200.48	2928.89
9612.06	4076.56	3167.92	2934.2
9638.16	4113.38	3177.81	2976.06
9642.73	4147.79	3168.59	3007.56
9868.58	3274.79	3698.98	2330.64
9627.52	3538.06	3384.25	2469.93
9596.6	3564.95	3347.47	2482.45
10225.5	3586.64	3897.45	2735.09
10217.1	3604.34	3883.2	2746.81
9546.69	3998.33	3139.2	2841.78
9547.79	4008.67	3136.26	2851.02
9571.01	3998.64	3160.79	2850.83
9588.81	3995.96	3177.15	2855.77
9649.72	3983.53	3236.89	2867.18
9615.94	4002.32	3199.22	2870.68
9608.26	4009.19	3190.04	2873.72
9626.4	4007.05	3206.77	2878.45
9552.06	4052.83	3124.4	2891.58
9627.54	4021.25	3202.48	2892.39
9614.42	4032.88	3186.27	2897.07
9650.89	4027.96	3219.55	2906.75
9657.39	4027.25	3226.29	2908.2
9831.54	3005.74	3767.08	2081.73
9831.54	3005.74	3767.08	2081.73
9842.68	3012.93	3774.67	2092.15
9842.68	3012.93	3774.67	2092.15
9628.18	3551.95	3380.29	2482.67
9574.37	4037.16	3148.92	2885.72
9532.52	4069.08	3100.13	2898.24
9553.8	4066.72	3119.98	2903.69
9553.8	4066.72	3119.98	2903.69
9575.9	4062.83	3141.1	2908.5
9635.31	4066.03	3193.1	2933.76
9851.94	2994.05	3789.74	2079.4
9818.71	3011.1	3754.12	2081.97
9832.64	3019.47	3762.89	2093.86
9563.3	4007.19	3150.76	2855.52
10173.8	3768.32	3782.4	2873.36
10184.4	3768.93	3791.4	2878.31
10174.5	3785.84	3776.62	2888.83
10048.5	3468.84	3777.52	2571.09
9824.8	4440.24	3220.21	3328.67
9808.48	4356.05	3236.16	3249.84
9755.97	4565.2	3112.46	3413.17
10459.9	5368.49	3435.83	4370.57
10375.6	2965.07	4264.14	2249.32
10819.1	3356.87	4512.1	2754.58
10833.5	3352.45	4526.06	2756.12
10841.4	3350.18	4534.33	2756.96
10816.4	3363.25	4506.97	2758.78
10856.2	3345.74	4548.93	2758.69
10838.2	3356.92	4528.84	2761.66
10852.5	3352.9	4542.86	2763.24
10853.7	3406.41	4524.1	2810.72
10859.7	3405.02	4529.89	2811.36
10805.8	3447.39	4465.78	2828.52
11032.6	3586.37	4613.42	3034.39
10804	3421.94	4474.54	2806.06
10829.9	3414.2	4500.34	2808.8
10686.2	3660.16	4276.58	2969.4
10372.9	3359.72	4113.11	2592.99
11073.7	3306.99	4756.84	2803.03
11068	3315.38	4748.11	2810.22
11072.1	3329.24	4746.27	2824.61
11101.7	3300.61	4783.19	2809.8
10366.9	3266.98	4144.42	2508.37
10366.9	3266.98	4144.42	2508.37
10401.5	3352.61	4142.76	2596.35
10923.4	3532.24	4536.62	2946.25
10956.5	3530.61	4566.01	2958.11
11279.7	4213.46	4595.44	3671.48
11887.3	5706.1	4602.48	5222.54
11942.5	2932.43	5670.09	2800.74
12606	5382.27	5375.42	5211.47
13449.7	3552.08	6731.15	3898.63
13787.4	4364.48	6773.29	4732.3
13787.4	4364.48	6773.29	4732.3
13793.4	4364.37	6778.68	4734.26
13793.4	4364.37	6778.68	4734.26
13849.1	5354.58	6473.21	5628.97
14742.5	3179.67	8058.92	4051.77
14729.1	3186.17	8042.82	4052.74
14001.2	3221.07	7381.83	3812.67
14722	3215.78	8026.64	4074.93
13872.2	2784.06	7433.17	3384.81
14737.7	3149.48	8065.09	4024.44
14730.2	3172.37	8049	4040.13
15143.5	4028.37	8092.12	4936.06
15300.5	3787.17	8331.75	4787.64
15297.7	3867.19	8296.55	4816.93
15261.1	3870.83	8264.37	4846.22
15754.4	4460.85	8502.99	5527.58
15754.4	4460.85	8502.99	5527.58
