20555.6	6292.25	791.558	131.855
20555.6	6292.25	791.558	131.855
20564.1	6291.53	799.49	134.453
20564.1	6291.53	799.49	134.453
20612	6283.05	845.077	144.41
20612	6283.05	845.077	144.41
20512.7	6276.21	761.891	105.384
19899.9	6603.74	92.5451	163.585
21369.9	6938.61	1270.03	992.239
23220.7	6605.71	3042.96	1391.08
23220.7	6605.71	3042.96	1391.08
23239.2	6610.37	3058.03	1401.85
22817.6	6413.64	2756.78	1074.76
23123	5101.63	3519.49	43.4817
23040.6	5141.13	3431.95	48.0635
22888.5	5599.29	3126.1	392.088
22887.2	5618.04	3115.72	407.695
23293.7	6381.01	3191.87	1222.93
23439.3	6383.53	3319.76	1278.27
23432.5	6394.91	3309.81	1285.62
23278.1	6580.59	3103.28	1390.54
23278.1	6580.59	3103.28	1390.54
23306.5	6594.3	3123.13	1412.59
23306.5	6594.3	3123.13	1412.59
23410.6	6357.08	3303.78	1244.23
23419.4	6394.7	3298.72	1280.09
23274.5	6594.28	3094.54	1400.59
