Pt.x,Pt.y,Id
7627.368,15325.338,24384
7653.408,2952.033,24385
7631.442,14811.006,24386
7644.084,4751.061,24387
7647.486,4205.838,24388
7642.551,11825.016,24389
7646.583,4512.375,24390
7662.123,2007.682,24391
7644.714,12100.851,24392
7647.465,4342.317,24393
7654.29,3239.691,24394
7654.983,2931.6,24395
7654.794,2958.753,24396
7654.941,2945.124,24397
7665.168,1845.062,24398
7643.454,5409.138,24399
7645.785,4862.76,24400
7666.449,1702.567,24401
7632.828,14843.997,24402
7647.423,4711.518,24403
7648.452,11702.04,24404
7648.368,12028.002,24405
7643.958,11012.484,24406
7638.729,13754.454,24407
7645.89,10103.184,24408
7658.385,3071.649,24409
7670.082,1484.251,24410
7644.945,5394.984,24411
7657.776,3164.952,24412
7688.562,6503.406,24413
7658.574,2897.349,24414
7659.477,2771.727,24415
7641.795,13074.348,24416
7645.659,11000.094,24417
7640.052,14236.845,24418
7659.288,3119.97,24419
7690.179,6789.888,24420
7670.46,1500.563,24421
7645.911,11031.111,24422
7659.456,3143.112,24423
7647.045,11162.172,24424
7639.968,13250.79,24425
7645.659,12935.769,24426
7651.539,4516.26,24427
7652.19,4499.082,24428
7673.484,1428.989,24429
7652.925,4540.977,24430
7652.61,4471.782,24431
7649.418,5341.707,24432
7666.806,2229.612,24433
7667.583,2216.529,24434
7648.956,10917.102,24435
7649.145,10975.713,24436
7648.746,11185.65,24437
7673.799,1618.216,24438
7648.641,10989.048,24439
7661.787,3286.332,24440
7652.001,11419.632,24441
7649.439,5313.168,24442
7692.048,6837.579,24443
7672.875,1665.932,24444
7668.57,2222.766,24445
7682.619,8315.055,24446
7667.709,2262.288,24447
7675.017,1491.185,24448
7655.76,4187.967,24449
7673.337,1678.461,24450
7654.038,4711.875,24451
7656.726,4310.964,24452
7664.328,3080.532,24453
7652.106,11171.412,24454
7651.875,10959.06,24455
7656.369,11661.678,24456
7644,14678.328,24457
7651.56,10905.804,24458
7652.022,5295.57,24459
7652.106,11124.099,24460
7680.792,9080.652,24461
7677.369,1464.731,24462
7651.77,12929.406,24463
7658.679,12041.169,24464
7668.507,2605.848,24465
7696.899,6503.301,24466
7665.903,2986.074,24467
7653.429,5393.178,24468
7657.02,4797.177,24469
7699.188,6692.301,24470
7679.049,1528.141,24471
7677.495,1629.262,24472
7698.852,6731.655,24473
7666.554,3246.936,24474
7657.419,12106.164,24475
7646.625,14659.092,24476
7646.814,13262.844,24477
7667.436,3180.45,24478
7673.19,2294.544,24479
7659.141,4627.245,24480
7688.394,8334.879,24481
7655.424,5282.109,24482
7655.319,5262.999,24483
7655.802,11083.044,24484
7697.655,6879.369,24485
7659.897,11429.628,24486
7653.66,12972.708,24487
7671.111,2679.222,24488
7689.486,8285.193,24489
7656.579,10923.15,24490
7658.637,10008.705,24491
7657.083,11154.381,24492
7660.926,4714.941,24493
7661.808,4520.712,24494
7651.98,13142.892,24495
7671.993,2686.971,24496
7661.514,4620.231,24497
7663.194,4207.14,24498
7663.53,4166.106,24499
7658.259,5386.206,24500
7662.942,4463.172,24501
7670.565,3170.433,24502
7649.208,14507.094,24503
7681.443,1834.184,24504
7683.669,1518.793,24505
7673.19,2805.222,24506
7663.278,4671.03,24507
7652.001,14379.771,24508
7662.627,4807.278,24509
7678.986,2238.348,24510
7674.807,2871.351,24511
7681.296,2061.522,24512
7665.42,4570.335,24513
7706.286,6704.691,24514
7654.626,13254.024,24515
7664.034,9931.152,24516
7665.525,11455.878,24517
7661.661,11077.941,24518
7667.247,4480.833,24519
7693.56,7866.915,24520
7674.345,3266.802,24521
7665.357,4698.141,24522
7674.807,3298.701,24523
7690.116,9024.204,24524
7686.168,1678.757,24525
7687.155,1626.009,24526
7707.504,6729.219,24527
7676.907,2851.086,24528
7667.268,4677.792,24529
7667.814,4536.945,24530
7688.058,1640.318,24531
7656.81,14355.432,24532
7665.609,9941.442,24533
7696.605,8288.658,24534
7696.647,8311.233,24535
7668.549,11757.312,24536
7678.356,2672.67,24537
7676.34,2962.722,24538
7665.84,5347.587,24539
7671.489,4318.902,24540
7679.889,2779.518,24541
7672.35,4213.608,24542
7680.141,2794.449,24543
7680.204,2857.89,24544
7680.288,2811.144,24545
7679.07,3273.858,24546
7667.289,11155.578,24547
7679.784,3189.879,24548
7681.8,2878.68,24549
7679.595,3661.896,24550
7672.812,11591.433,24551
7659.645,14258.496,24552
7692.405,1540.459,24553
7671.741,11415.558,24554
7667.352,10914.582,24555
7669.116,10962.168,24556
7691.397,1714.091,24557
7673.379,11647.167,24558
7675.374,4196.766,24559
7681.905,2832.942,24560
7673.19,4475.688,24561
7667.73,11025.567,24562
7681.107,2912.994,24563
7687.365,2279.781,24564
7681.359,3246.789,24565
7681.17,3255.777,24566
7669.41,11129.853,24567
7714.203,6708.807,24568
7670.103,10953.789,24569
7669.725,5329.506,24570
7661.262,14702.751,24571
7670.019,10907.19,24572
7684.299,2770.614,24573
7670.187,5289.375,24574
7675.122,4509.057,24575
7694.526,1559.349,24576
7665.063,13168.596,24577
7663.929,13851.033,24578
7680.246,3239.46,24579
7684.74,2804.571,24580
7676.298,4498.515,24581
7675.101,4679.031,24582
7696.899,1466.13,24583
7676.823,4490.136,24584
7677.579,4523.274,24585
7676.487,4670.085,24586
7675.815,4723.908,24587
7686.126,3222.912,24588
7672.938,5346.705,24589
7701.288,9094.407,24590
7676.97,11514.321,24591
7686.252,3204.012,24592
7675.584,11076.009,24593
7686.84,2828.028,24594
7679.49,4269.3,24595
7668.255,13109.166,24596
7672.707,11142.159,24597
7706.454,8350.335,24598
7708.89,8012.529,24599
7667.625,13220.235,24600
7688.163,3137.988,24601
7674.471,11041.212,24602
7676.844,9928.758,24603
7676.865,9911.58,24604
7700.406,1456.268,24605
7669.116,13235.292,24606
7699.671,1569.324,24607
7703.808,9018.996,24608
7660.107,15706.971,24609
7678.587,11383.449,24610
7687.848,3289.398,24611
7679.448,4738.272,24612
7680.834,4478.817,24613
7688.709,2945.187,24614
7680.981,11756.829,24615
7685.16,3328.479,24616
7708.785,8276.373,24617
7674.912,11253.648,24618
7690.368,2876.139,24619
7720.041,6477.555,24620
7676.718,5339.859,24621
7669.578,13228.173,24622
7677.138,11172.336,24623
7682.871,4213.881,24624
7716.975,6942.999,24625
7669.956,13787.802,24626
7681.611,11420.262,24627
7691.565,2600.346,24628
7672.119,13161.414,24629
7691.754,2902.557,24630
7676.403,13570.935,24631
7682.367,11525.409,24632
7707.126,8919.414,24633
7678.503,5291.097,24634
7677.915,11116.581,24635
7685.16,4201.68,24636
7684.11,4528.797,24637
7684.047,4469.598,24638
7674.471,13119.519,24639
7695.156,2535.015,24640
7671.069,14765.352,24641
7683.207,11487.735,24642
7698.348,2229.948,24643
7684.005,4658.808,24644
7682.367,9980.586,24645
7691.733,3308.277,24646
7693.959,2786.007,24647
7693.56,2810.451,24648
7682.556,9913.449,24649
7697.571,2382.156,24650
7692.804,2356.536,24651
7703.892,1696.916,24652
7688.331,4720.695,24653
7713.279,8406.3,24654
7675.248,13195.056,24655
7681.065,10932.495,24656
7682.073,10971.576,24657
7685.979,11747.274,24658
7685.895,4488.855,24659
7686.252,11601.009,24660
7681.989,5353.383,24661
7672.77,14727.258,24662
7675.017,13251.252,24663
7696.122,2846.004,24664
7686.924,4639.173,24665
7696.416,2776.746,24666
7683.165,5325.054,24667
7711.725,8980.23,24668
7700.049,2396.121,24669
7726.572,6800.283,24670
7688.688,12057.318,24671
7690.011,4190.319,24672
7687.092,4744.278,24673
7675.563,14655.354,24674
7678.734,13145.202,24675
7687.89,4787.811,24676
7707.189,1786.382,24677
7710.15,1479.977,24678
7674.744,15114.498,24679
7717.437,8400.315,24680
7690.578,4458.237,24681
7689.255,4735.332,24682
7688.688,4782.036,24683
7689.633,4701.795,24684
7688.835,9945.096,24685
7680.792,13177.521,24686
7679.406,13757.436,24687
7690.137,11369.484,24688
7686.945,10922.877,24689
7700.532,2890.692,24690
7690.032,4753.518,24691
7678.398,15073.653,24692
7732.263,6724.389,24693
7699.671,3246.432,24694
7679.994,14233.569,24695
7693.245,4471.11,24696
7688.184,5287.023,24697
7692.468,4645.305,24698
7691.796,11758.446,24699
7680.582,14729.778,24700
7690.221,11190.018,24701
7691.922,9693.978,24702
7695.114,12306.882,24703
7685.139,13155.303,24704
7692.867,4662.189,24705
7714.644,1515.486,24706
7695.786,4213.062,24707
7695.135,4409.622,24708
7690.137,5328.351,24709
7696.017,12170.445,24710
7735.35,6627.978,24711
7691.754,11193.777,24712
7702.38,3291.267,24713
7694.61,11393.844,24714
7704.711,2908.395,24715
7693.476,4585.623,24716
7690.641,5350.842,24717
7694.883,4652.025,24718
7705.068,2876.937,24719
7704.375,3162.033,24720
7704.501,2896.068,24721
7697.571,4584.531,24722
7703.619,3254.055,24723
7735.056,6432.447,24724
7706.118,2792.958,24725
7693.875,5009.214,24726
7704.984,3119.55,24727
7706.055,2600.955,24728
7697.466,4448.052,24729
7706.433,3217.515,24730
7707.504,2627.184,24731
7686.021,14082.768,24732
7705.677,2971.605,24733
7698.537,4495.932,24734
7722.603,8987.139,24735
7694.064,12616.233,24736
7738.647,6739.593,24737
7707.441,2949.156,24738
7707.42,3150.588,24739
7698.558,4629.618,24740
7697.844,4737.222,24741
7708.113,2869.314,24742
7694.694,11101.125,24743
7696.248,11368.602,24744
7739.529,6729.156,24745
7695.87,5298.615,24746
7701.918,4216.842,24747
7700.301,4527.495,24748
7701.876,4191.012,24749
7692.342,14316.624,24750
7719.747,1707.716,24751
7701.078,4636.254,24752
7709.31,3113.355,24753
7701.141,11411.82,24754
7737.576,6849.465,24755
7701.855,4597.572,24756
7698.18,5333.181,24757
7700.175,9846.669,24758
7703.619,4466.574,24759
7692.993,13128.654,24760
7698.999,5281.206,24761
7699.146,11091.129,24762
7702.254,4773.468,24763
7703.64,4654.692,24764
7700.217,11097.576,24765
7702.758,9946.587,24766
7692.678,14273.406,24767
7716.996,2431.401,24768
7706.013,4171.188,24769
7720.524,2044.34,24770
7700.07,11032.581,24771
7705.404,4529.742,24772
7716.009,2587.431,24773
7705.698,11432.001,24774
7694.085,14669.151,24775
7714.896,2910.159,24776
7706.412,11707.773,24777
7715.757,2642.451,24778
7706.811,4560.759,24779
7711.872,3483.018,24780
7703.787,11148.312,24781
7703.367,10372.152,24782
7704.879,9891.609,24783
7706.685,11537.61,24784
7694.967,14962.668,24785
7714.602,3300.759,24786
7707.084,4717.314,24787
7715.484,3317.349,24788
7709.205,4128.348,24789
7707.378,11388.846,24790
7715.568,3215.499,24791
7715.799,2979.438,24792
7727.622,1493.444,24793
7716.912,2875.215,24794
7706.979,9900.576,24795
7709.919,4185.174,24796
7716.408,3128.034,24797
7717.668,2895.102,24798
7722.372,2308.593,24799
7720.524,2593.374,24800
7717.269,3225.663,24801
7717.563,2862.447,24802
7710.045,4390.407,24803
7730.478,1465.239,24804
7734.888,8963.052,24805
7709.772,4619.664,24806
7709.268,4701.858,24807
7710.276,11416.503,24808
7718.76,3119.34,24809
7710.717,4583.859,24810
7728.021,1802.745,24811
7720.209,2938.677,24812
7706.853,10949.652,24813
7748.79,6723.297,24814
7732.179,1448.708,24815
7751.499,6487.824,24816
7710.675,11858.385,24817
7720.44,3261.783,24818
7713.153,4426.107,24819
7752.717,6514.032,24820
7713.783,4449.333,24821
7709.772,10270.008,24822
7699.293,14123.865,24823
7713.741,12297.999,24824
7720.209,3372.516,24825
7751.898,6731.529,24826
7710.843,9789.57,24827
7709.604,11123.868,24828
7722.561,2889.915,24829
7715.064,4439.925,24830
7710.024,5137.923,24831
7711.809,9797.613,24832
7708.89,10933.86,24833
7732.431,1605.679,24834
7727.076,2400.489,24835
7710.906,10336.074,24836
7713.237,9995.601,24837
7704.039,14074.473,24838
7710.801,10611.741,24839
7717.878,4561.788,24840
7704.585,11245.059,24841
7711.431,5285.805,24842
7723.254,3209.661,24843
7706.517,13887.783,24844
7726.278,2649.381,24845
7715.253,9767.793,24846
7716.954,4464.243,24847
7734.027,1739.203,24848
7724.22,3354.582,24849
7712.922,11151.231,24850
7718.067,4382.91,24851
7715.967,4721.325,24852
7748.076,7661.955,24853
7725.438,3125.325,24854
7719.411,4122.363,24855
7718.256,11589.207,24856
7715.421,9893.058,24857
7726.404,2977.422,24858
7718.487,4551.897,24859
7720.776,4148.13,24860
7725.27,3303.699,24861
7758.219,6489.147,24862
7718.277,11524.947,24863
7719.243,4490.388,24864
7726.446,3168.396,24865
7727.601,3151.26,24866
7754.061,7050.54,24867
7725.69,3313.044,24868
7718.844,11375.721,24869
7754.796,6870.507,24870
7739.865,1559.16,24871
7719.726,4568.319,24872
7754.523,7060.095,24873
7727.769,3201.072,24874
7709.73,13769.427,24875
7718.571,9930.522,24876
7740.306,1512.796,24877
7723.002,4130.007,24878
7720.545,4620.672,24879
7713.468,13003.704,24880
7729.848,2874.858,24881
7726.992,3500.763,24882
7746.081,8967.525,24883
7734.279,2393.244,24884
7719.243,4998.504,24885
7733.271,2420.103,24886
7759.983,6409.074,24887
7731.528,2889.873,24888
7710.192,14110.11,24889
7739.739,2005.952,24890
7723.779,4547.172,24891
7713.342,13182.498,24892
7722.687,9777.327,24893
7722.918,10182.396,24894
7724.703,4677.267,24895
7737.45,2433.942,24896
7725.018,4651.71,24897
7731.213,3489.108,24898
7723.632,4895.415,24899
7742.343,2059.203,24900
7738.101,2404.773,24901
7723.296,11170.11,24902
7743.792,1654.269,24903
7737.114,2631.993,24904
7722.435,5116.251,24905
7715.799,14827.743,24906
7748.181,1504.86,24907
7759.752,7656.516,24908
7717.815,13207.992,24909
7748.916,1459.082,24910
7737.387,2963.625,24911
7737.093,2930.97,24912
7728.651,4429.215,24913
7726.929,9928.191,24914
7725.879,10288.005,24915
7736.316,3368.064,24916
7748.139,1549.374,24917
7718.487,14811.384,24918
7738.437,2989.203,24919
7731.087,4416.489,24920
7724.64,10998.75,24921
7731.465,11571.504,24922
7769.622,6740.055,24923
7748.937,1679.863,24924
7717.122,14205.387,24925
7728.42,9842.826,24926
7718.403,14065.59,24927
7727.013,5109.489,24928
7750.344,1521.198,24929
7729.533,11364.885,24930
7748.328,1951.809,24931
7732.179,4533.795,24932
7731.591,11548.257,24933
7731.738,11403.105,24934
7721.07,13355.118,24935
7733.481,4375.014,24936
7728.252,5275.725,24937
7743.498,2440.767,24938
7732.83,4569.285,24939
7737.597,3525.816,24940
7733.376,4544.547,24941
7729.932,10354.575,24942
7732.389,4705.239,24943
7741.062,3247.734,24944
7735.476,4343.619,24945
7750.995,1828.376,24946
7734.93,11646.957,24947
7749.483,2028.172,24948
7732.578,5452.419,24949
7744.926,3329.403,24950
7743.624,3005.961,24951
7731.696,10267.761,24952
7735.875,4464.369,24953
7734.069,9929.241,24954
7734.993,4757.088,24955
7735.14,4647.72,24956
7736.694,4479.468,24957
7722.96,14076.51,24958
7727.664,13073.424,24959
7738.647,11647.44,24960
7775.985,6422.766,24961
7752.864,2017.539,24962
7726.026,13263.978,24963
7749.168,2425.899,24964
7741.566,3652.383,24965
7748.181,2569.245,24966
7736.484,4730.712,24967
7737.093,4615.338,24968
7750.386,2401.14,24969
7756.119,1823.09,24970
7740.264,4399.878,24971
7779.24,6508.488,24972
7735.077,5259.597,24973
7740.012,4512.69,24974
7743.687,3295.026,24975
7741.02,11690.7,24976
7767.354,7894.236,24977
7730.52,13096.671,24978
7757.904,1845.789,24979
7737.198,5099.451,24980
7758.156,1918.165,24981
7731.906,13771.737,24982
7740.558,5770.8,24983
7727.433,15295.413,24984
7758.429,1935.704,24985
7759.395,1608.716,24986
7752.612,2590.056,24987
7741.566,4636.317,24988
7730.667,14752.038,24989
7725.06,15398.334,24990
7743.393,4414.095,24991
7741.461,4774.938,24992
7745.556,4116.399,24993
7740.579,10383.009,24994
7764.078,1515.417,24995
7761.327,1815.2,24996
7783.608,6465.522,24997
7742.49,9769.368,24998
7754.796,2585.268,24999
7734.153,13370.994,25000
7752.612,3231.144,25001
7755.216,2574.18,25002
7739.508,10999.023,25003
7730.373,15319.017,25004
7736.043,13007.505,25005
7733.145,14346.717,25006
7784.763,6582.114,25007
7763.007,1807.268,25008
7740.075,5294.898,25009
7732.305,14030.688,25010
7754.46,2966.754,25011
7753.347,3350.046,25012
7780.227,7073.43,25013
7747.005,4530.918,25014
7754.922,2920.407,25015
7763.532,1877.765,25016
7746.816,4664.247,25017
7736.694,13066.977,25018
7747.026,4586.568,25019
7747.089,4620.588,25020
7764.54,1924.15,25021
7755.048,3242.505,25022
7764.708,1843.321,25023
7764.981,1899.227,25024
7747.194,4754.61,25025
7746.648,9783.06,25026
7756.917,2931.894,25027
7767.291,1674.256,25028
7749.294,4596.711,25029
7768.068,1824.864,25030
7730.331,14068.089,25031
7747.488,9894.234,25032
7740.39,13804.245,25033
7737.723,14978.88,25034
7760.487,2977.926,25035
7742.427,12966.576,25036
7747.362,11201.274,25037
7774.83,8977.899,25038
7752.276,4393.683,25039
7786.527,6841.611,25040
7755.279,12016.347,25041
7736.694,15291.36,25042
7759.395,3208.947,25043
7754.859,4121.964,25044
7739.193,14608.398,25045
7759.983,3234.945,25046
7749.546,10631.754,25047
7770.777,1654.258,25048
7743.771,13374.837,25049
7751.331,10362.009,25050
7771.701,1811.166,25051
7754.166,4457.565,25052
7761.348,3284.064,25053
7756.686,4110.813,25054
7752.003,4937.331,25055
7748.328,5255.838,25056
7745.43,13352.031,25057
7746.396,12990.327,25058
7741.755,14993.538,25059
7751.289,11144.364,25060
7762.482,3183.768,25061
7772.751,1849.588,25062
7756.602,4485.285,25063
7747.194,13030.164,25064
7758.807,4096.323,25065
7753.032,5086.41,25066
7764.918,2961.84,25067
7774.641,1704.889,25068
7754.25,4924.353,25069
7764.624,3223.752,25070
7759.143,4260.396,25071
7758.24,4439.505,25072
7760.802,12058.83,25073
7757.211,4626.111,25074
7742.952,14560.14,25075
7764.036,3296.433,25076
7758.849,11933.817,25077
7789.11,7783.65,25078
7750.344,12598.362,25079
7754.838,5028.933,25080
7754.355,10454.409,25081
7780.458,8198.421,25082
7797.027,6761.979,25083
7749.462,13369.713,25084
7746.396,14980.959,25085
7746.459,14660.142,25086
7755.888,5059.236,25087
7774.095,2309.328,25088
7749.714,13284.81,25089
7794.276,7078.575,25090
7746.459,15277.08,25091
7782.999,1786.915,25092
7760.865,11926.698,25093
7759.059,9712.038,25094
7745.724,15314.964,25095
7759.101,10373.454,25096
7750.848,13380.423,25097
7761.999,4352.103,25098
7759.248,10434.102,25099
7761.999,11604.852,25100
7764.036,12231.702,25101
7768.635,2511.705,25102
7780.563,1730.549,25103
7761.957,4632.39,25104
7754.397,13644.099,25105
7779.933,1772.633,25106
7772.625,2592.513,25107
7750.911,14682.171,25108
7769.076,3339.21,25109
7759.584,10331.622,25110
7751.079,14733.327,25111
7754.397,12945.492,25112
7759.332,5090.253,25113
7770.21,3214.407,25114
7763.532,4552.968,25115
7763.406,11751.432,25116
7771.302,3181.941,25117
7761.243,10529.127,25118
7771.575,3236.226,25119
7760.571,5099.493,25120
7804.44,6529.341,25121
7775.901,2401.203,25122
7802.907,6748.602,25123
7761.054,4929.078,25124
7772.709,2951.991,25125
7765.317,11776.275,25126
7765.59,4535.391,25127
7782.096,1913.371,25128
7765.086,11552.142,25129
7762.503,5063.646,25130
7761.075,11270.889,25131
7764.708,11423.832,25132
7762.902,10270.722,25133
7772.079,3536.652,25134
7755.615,13400.961,25135
7768.341,4501.161,25136
7764.12,10349.934,25137
7767.669,4339.629,25138
7765.968,3925.299,25139
7755.132,14615.496,25140
7792.491,7900.536,25141
7803.747,6845.79,25142
7775.985,3357.711,25143
7779.429,2583.63,25144
7795.074,8868.825,25145
7773.927,4170.726,25146
7755.888,14579.901,25147
7787.619,1833.407,25148
7760.592,13338.15,25149
7777.959,2965.914,25150
7770.042,11757.501,25151
7773.36,12241.068,25152
7755.426,15311.184,25153
7788.165,1952.355,25154
7778.631,2937.291,25155
7768.845,4913.286,25156
7808.703,6761.601,25157
7791.882,1442.979,25158
7811.475,6528.144,25159
7771.764,4524.408,25160
7769.517,10360.602,25161
7804.776,7740.516,25162
7759.836,13490.253,25163
7784.553,2385.012,25164
7770.063,10412.955,25165
7792.26,1873.187,25166
7775.46,4080.174,25167
7793.583,1685.97,25168
7779.492,3535.245,25169
7767.606,12654.621,25170
7792.176,1716.191,25171
7813.449,6583.689,25172
7775.061,4468.905,25173
7799.631,8853.18,25174
7801.101,7893.291,25175
7775.04,11736.858,25176
7774.62,4711.749,25177
7796.901,8222.802,25178
7776.3,4397.799,25179
7762.629,15008.574,25180
7773.108,11200.623,25181
7809.312,7764.603,25182
7803.957,8422.134,25183
7799.148,8880.543,25184
7764.225,14237.265,25185
7801.101,8817.123,25186
7814.52,6754.209,25187
7758.618,15388.737,25188
7779.45,4100.124,25189
7763.091,15291.003,25190
7762.146,15298.794,25191
7783.86,3227.994,25192
7769.895,12755.379,25193
7778.925,11558.043,25194
7787.199,2789.598,25195
7775.082,10875.648,25196
7781.55,4118.037,25197
7777.875,4569.516,25198
7799.295,1436.707,25199
7766.199,14629.839,25200
7786.107,3417.477,25201
7780.143,11761.533,25202
7791.063,2470.083,25203
7775.523,11126.556,25204
7766.514,15324.834,25205
7787.241,3357.627,25206
7772.814,12957.273,25207
7803.327,8207.85,25208
7801.101,1647.423,25209
7782.159,4366.866,25210
7779.576,10374.147,25211
7798.875,1769.54,25212
7783.797,4517.751,25213
7782.621,11525.85,25214
7791.987,2780.001,25215
7790.958,3258.822,25216
7790.958,3294.522,25217
7781.214,10339.224,25218
7800.471,1980.76,25219
7805.07,1430.362,25220
7770.903,14622.846,25221
7783.041,10092.873,25222
7774.788,13844.775,25223
7785.981,4689.867,25224
7788.207,4221.336,25225
7793.94,3018.456,25226
7788.753,4238.598,25227
7798.266,2381.085,25228
7823.613,6830.292,25229
7799.652,2485.14,25230
7773.528,14969.262,25231
7813.995,7903.686,25232
7775.397,14246.19,25233
7786.884,4680.732,25234
7788.921,4394.418,25235
7796.775,2791.404,25236
7785.456,10318.035,25237
7791.021,4173.834,25238
7771.113,15522.801,25239
7785.372,5072.445,25240
7771.638,15484.308,25241
7796.838,2957.031,25242
7809.753,1445.275,25243
7824.474,6879.243,25244
7817.229,8421.063,25245
7787.892,9726.78,25246
7788.48,10060.281,25247
7825.881,7039.095,25248
7778.19,14284.284,25249
7798.518,2984.856,25250
7790.265,10071.831,25251
7788.984,10620.75,25252
7791.483,4492.131,25253
7792.596,4378.5,25254
7798.224,3272.955,25255
7779.366,14992.341,25256
7788.186,10318.602,25257
7788.795,11162.613,25258
7780.563,14220.318,25259
7796.796,12065.319,25260
7808.598,2002.352,25261
7778.547,14565.558,25262
7817.649,8816.346,25263
7818.342,8844.129,25264
7782.81,13898.808,25265
7829.619,6843.228,25266
7799.736,3419.451,25267
7810.95,1889.093,25268
7795.914,4244.772,25269
7812.399,1723.628,25270
7811.895,1752.337,25271
7827.456,7716.597,25272
7781.382,14028.483,25273
7801.731,3435.516,25274
7806.12,2513.364,25275
7828.149,7741.65,25276
7792.743,10282.482,25277
7832.685,6765.696,25278
7830.711,7030.527,25279
7792.113,11133.318,25280
7812.357,1991.426,25281
7793.436,10363.353,25282
7803.558,3412.794,25283
7834.008,6781.173,25284
7798.308,4383.897,25285
7799.19,4334.673,25286
7796.061,10664.094,25287
7825.314,8443.68,25288
7789.992,12957.63,25289
7815.927,1772.348,25290
7805.553,3379.32,25291
7799.715,4371.717,25292
7809.186,2535.372,25293
7799.484,11756.157,25294
7799.358,9836.316,25295
7795.452,11095.581,25296
7797.111,10311.315,25297
7791.546,12952.065,25298
7787.262,14784.861,25299
7790.916,12762.561,25300
7797.174,4879.182,25301
7783.167,15479.121,25302
7780.458,15577.59,25303
7800.156,4706.625,25304
7817.943,1934.902,25305
7803.453,4326.735,25306
7793.436,12847.359,25307
7799.505,9720.396,25308
7800.639,10082.436,25309
7785.813,14334.096,25310
7811.139,2788.905,25311
7798.014,10654.476,25312
7808.997,3403.05,25313
7834.827,7746.06,25314
7787.514,14513.289,25315
7803.999,12294.366,25316
7805.007,4316.739,25317
7793.94,13345.563,25318
7811.412,2771.412,25319
7790.454,13933.458,25320
7804.839,4343.64,25321
7811.097,3034.815,25322
7791.903,14200.263,25323
7809.879,3448.872,25324
7841.967,6403.467,25325
7800.702,10932.432,25326
7803.852,11596.053,25327
7795.998,12731.019,25328
7779.282,14142.912,25329
7805.616,10120.635,25330
7841.148,6810.153,25331
7804.377,4695.411,25332
7825.755,1450.802,25333
7840.434,6834.723,25334
7811.853,3424.596,25335
7792.239,13892.34,25336
7793.583,14930.811,25337
7802.655,10976.91,25338
7826.868,1460.535,25339
7813.344,3416.259,25340
7809.627,12261.627,25341
7792.386,15306.291,25342
7816.242,2715.363,25343
7798.455,12825.099,25344
7805.721,11479.44,25345
7802.991,11152.491,25346
7840.413,7733.922,25347
7813.68,3442.362,25348
7817.124,2764.524,25349
7818.468,2526.468,25350
7827.855,1487.573,25351
7794.192,14577.423,25352
7834.407,8484.798,25353
7790.412,15506.862,25354
7809.564,4574.073,25355
7799.19,13303.626,25356
7811.643,4190.487,25357
7806.645,10679.403,25358
7809.207,10039.701,25359
7844.487,6911.331,25360
7828.926,1760.174,25361
7819.686,2690.121,25362
7842.408,7677.369,25363
7826.721,2022.535,25364
7826.784,2001.258,25365
7830.858,1538.086,25366
7843.71,7754.082,25367
7813.071,11897.487,25368
7811.496,4655.637,25369
7827.666,1977.988,25370
7808.556,10617.537,25371
7818.678,3284.925,25372
7811.832,4509.561,25373
7807.359,10984.155,25374
7810.299,11473.917,25375
7838.355,8453.949,25376
7846.839,6923.469,25377
7826.973,1840.081,25378
7807.947,5054.301,25379
7833.546,1442.595,25380
7836.15,8240.505,25381
7813.407,4565.358,25382
7822.479,2775.402,25383
7809.417,10860.087,25384
7814.541,4398.282,25385
7850.094,6794.319,25386
7801.458,13801.893,25387
7798.476,15310.302,25388
7813.113,4822.104,25389
7836.99,8233.008,25390
7811.874,11440.485,25391
7837.368,9078.279,25392
7803.096,14687.925,25393
7800.303,14622.258,25394
7815.612,4426.737,25395
7822.122,3291.456,25396
7802.046,14903.763,25397
7816.053,4472.706,25398
7801.899,14011.704,25399
7850.997,7042.665,25400
7814.919,4673.823,25401
7801.584,14580.93,25402
7830.879,2062.507,25403
7811.706,11085.291,25404
7850.934,6886.278,25405
7819.329,3850.455,25406
7835.835,1582.642,25407
7817.313,4461.492,25408
7817.796,4350.444,25409
7808.892,12819.072,25410
7803.495,13890.66,25411
7815.045,11428.935,25412
7809.711,12723.69,25413
7811.811,12530.028,25414
7819.959,4187.148,25415
7825.377,2823.765,25416
7818.909,12292.812,25417
7804.482,14592.081,25418
7804.566,14978.187,25419
7819.644,4383.267,25420
7856.436,6406.05,25421
7824.873,3412.5,25422
7806.372,14646.114,25423
7817.481,11490.255,25424
7818.678,10287.039,25425
7805.679,14637.126,25426
7807.443,14301.42,25427
7842.387,8998.227,25428
7857.087,6787.704,25429
7823.319,4156.362,25430
7820.568,4510.107,25431
7817.481,10903.305,25432
7820.022,11673.921,25433
7812.651,12635.868,25434
7831.803,2478.252,25435
7805.322,15429.204,25436
7859.25,6399.603,25437
7822.08,4488.162,25438
7853.349,7679.406,25439
7818.531,4883.571,25440
7854.693,7698.516,25441
7824.117,3988.971,25442
7813.176,12653.025,25443
7813.974,12682.299,25444
7808.409,14014.098,25445
7821.051,11526.396,25446
7820.358,10294.872,25447
7835.562,2274.426,25448
7834.491,2526.888,25449
7838.796,2024.975,25450
7824.621,4164.279,25451
7828.569,3427.326,25452
7820.442,11183.928,25453
7820.421,11126.052,25454
7831.299,3279.969,25455
7820.022,5188.302,25456
7822.122,11236.617,25457
7822.08,11437.755,25458
