12873.8	6715.52	5068.15	332.466
13388.3	8772.72	4735.97	2379.7
13142.6	6590.75	5360.42	319.137
13748.6	8025.78	5356.16	1836.82
14087.7	7536.54	5862.78	1519.33
14095.1	7555.06	5859.14	1539.56
15675.1	5303.94	8160.88	111.657
15495.3	6326.55	7607.36	956.203
15543.4	5666.98	7903.69	386.301
15543.4	5666.98	7903.69	386.301
16268	8582.24	7441.92	3253.07
16268	8582.24	7441.92	3253.07
16320	8555.52	7498.65	3248.87
16231.3	5788.21	8479.5	743.352
16254.8	5789.33	8499.71	751.904
16601.8	6829.05	8413.59	1805.76
16576.8	6855.42	8381.75	1819.21
16587.2	6825.59	8404.76	1796.28
