8119.28	4356.59	1704.6	2612.56
8396.16	4044.75	2074.32	2434.14
8396.16	4044.75	2074.32	2434.14
9426.76	4306.28	2897.77	3038.76
8939.84	4505.3	2388.32	3040.18
8491.82	4186.73	2108.34	2596.07
8491.85	4200.88	2101.69	2609.07
8476.12	4213.26	2080.84	2611.66
9258.63	5168.69	2423.26	3742.7
9236.66	5173.57	2401.71	3739.16
8823.92	4955.07	2112.02	3395.47
9335.39	4636.11	2691.36	3294.55
8575.74	1668.91	3093.11	365.956
9696	1928.35	4029	1012.96
9725.85	3040.26	3647.34	2021.24
9523.57	2747.68	3573.03	1686.76
10218.2	3584.19	3885.78	2682.6
10128.3	3778.66	3732.16	2822.53
9565.55	4031.09	3128.48	2843.72
9673.81	4048.24	3219.63	2898.92
9671.33	4054.4	3215.08	2902.85
9591.43	4133.34	3112.57	2945.18
9687.65	4111.88	3208.04	2960.09
10166	3811.86	3754.53	2865.61
9642.87	4029.57	3199.22	2870.68
9653.52	4033.99	3206.77	2878.45
9654.79	4048.54	3202.48	2892.39
9664.13	4057.07	3206.6	2902.7
9576.13	4124.21	3102.33	2930.46
9576.13	4124.21	3102.33	2930.46
9585.92	4122.99	3111.71	2932.95
9585.92	4122.99	3111.71	2932.95
9602.01	4063.02	3148.92	2885.72
9590.13	4076.41	3133.67	2893.67
10143.4	3491.96	3853.69	2573.46
10204.5	3796.78	3794.24	2864.94
10184.9	3811.8	3771.66	2872.63
10195.4	3808.8	3782.4	2873.36
10206.3	3809.65	3791.4	2878.31
10169.4	3871.31	3735.03	2919.01
9408.11	3542.01	3171.86	2352.98
9420.96	3554.7	3178.69	2369.4
10197	3827.26	3776.62	2888.83
9940.43	4546.31	3272.31	3438.12
10482.4	3317.87	4336.06	2474.41
10584.2	3250.95	4341.92	2518.29
10866.1	3471.14	4514.39	2816.25
10824.5	3476.98	4474.54	2806.06
10850	3469.69	4500.34	2808.8
10850	3469.69	4500.34	2808.8
10397.9	3420.72	4111.36	2601.57
10392.6	3317.38	4144.42	2508.37
10971.7	3588.3	4566.01	2958.11
10771.4	3840.02	4289.79	3108.85
11128.4	4500.54	4362.34	3822.21
12071	3998.83	5402.35	3717.25
13172.9	3654.21	6528.07	3808.8
13852.5	5397.38	6473.21	5628.97
13843.3	5424.76	6454.38	5650.26
13843.3	5424.76	6454.38	5650.26
14710.2	3303.19	8050.66	4050.98
14710.2	3303.19	8050.66	4050.98
14718.4	3300.65	8058.92	4051.77
14718.4	3300.65	8058.92	4051.77
15151.5	4489.14	7994.75	5265.94
15160.5	4478.9	8006.14	5259.25
15237.4	3918.44	8293.52	4791.3
15220	3957.73	8261.44	4819.9
15226.6	3969.36	8262.79	4833.03
15740.5	4553.96	8502.35	5537.36
15761	4593.04	8506.47	5579.69
