19074.5	3446.4	377.957	1328.23
19074.5	3446.4	377.957	1328.23
20040.4	4614.7	837.027	2723.15
19928.9	6017.53	206.656	3911.35
20620.9	6019.74	800.888	4189.75
20661.2	6010.06	839.749	4197.19
20684.2	6008.17	860.644	4204.57
20684.2	6008.17	860.644	4204.57
19961.3	6335.18	107.354	4208.94
19967.2	6423.93	79.9623	4287.54
19948	6431.47	61.4966	4287.58
20638.8	5328.34	1086.84	3581.31
20632.1	1967.75	2319.72	625.924
22421.5	4587.98	2916.54	3628.74
22189.6	4790.26	2638.58	3714.34
22201.6	4789.86	2648.89	3719.02
23290.8	6282.86	3035.28	5450.74
23364.8	6425.85	3045.63	5604.69
23198.1	4167.71	3750.82	3563.24
23123.6	4164.86	3687.06	3531.9
23123.6	4164.86	3687.06	3531.9
22904.1	4265.24	3455.68	3535.98
23153.9	4511.61	3583.4	3846.57
23094.3	5193.74	3274.08	4419.19
23100.4	5200.71	3276.8	4428.08
22953.2	5267.26	3124.78	4429.77
22976.7	5283.99	3138.81	4452.23
23343.1	6245.96	3094.41	5439.5
23348.8	6256.63	3095.69	5450.23
23387.3	6251.99	3131.05	5461.89
23387.3	6251.99	3131.05	5461.89
23358.5	6239.54	3110.61	5438.96
23354.7	6253.37	3102.11	5449.31
23354.7	6253.37	3102.11	5449.31
