21855.5	4746.76	834.54	1190.87
23370.3	6392.99	1953.34	1149.98
20661.2	6010.06	2350.61	543.695
20620.9	6019.74	2389.25	550.953
20620.9	6019.74	2389.25	550.953
20018.1	5922.04	2881.37	879.737
19954.4	6201.79	3043.34	659.073
20149.6	6380.64	2941.85	423.446
18920.3	3451.55	2876.4	3465.39
18877.9	3433.31	2906.9	3498.36
18877.9	3433.31	2906.9	3498.36
18866.7	3435.53	2917.62	3500.49
19067.9	3486.52	2765.53	3376.93
19074.5	3446.4	2737	3403.63
19074.5	3446.4	2737	3403.63
18058.9	595.644	2873.16	5337.55
18147.7	1514.53	2810.59	5490.15
18414.9	4200.71	3613.69	3006.54
17966	3488.72	3742.11	3817.19
17534	3328.85	4050.98	4124.12
18311.1	6821.57	4711.32	764.92
17614.2	5223.59	4710.53	2434.8
17656.8	5163.52	4650.85	2470.85
17656.8	5163.52	4650.85	2470.85
17335.5	5381.5	5014.21	2397.06
17846.4	5465.51	4600.55	2126.32
17616.8	5177.85	4691.97	2469.8
16989.4	4348.59	4923.05	3446.65
16911	4550.47	5068.07	3300.09
17375.5	7890.47	5936.3	181.741
17345.8	5724.12	5136.38	2095.38
17233.3	5732.68	5237	2133.68
16340.2	5547.16	5943.2	2655.79
16325.9	5854.05	6072.49	2390.99
16009.4	5088.74	6057.68	3186.25
15871.5	4549.57	5971.16	3712.53
15918.6	4497.44	5910.27	3740.54
15787.6	4193.67	5909.44	4056.91
16401.8	4706.2	5571.21	3365.58
15847.8	4423.42	5944.36	3832.15
15847.8	4423.42	5944.36	3832.15
15803.6	4310.96	5934.88	3894.33
15832	4399.43	5951.39	3860.82
15538.1	4165.37	6116.9	4179.33
15525.7	4154.49	6123.31	4193.81
15550.7	4141.15	6096.72	4195.57
15550.7	4141.15	6096.72	4195.57
15565.9	4132.67	6080.12	4197.2
15604.6	4137.15	6048.33	4178.02
15597.9	4123.85	6049.01	4192.7
15597.9	4123.85	6049.01	4192.7
16258.6	6064.03	6210.06	2235.78
15560.8	6134.25	6844.64	2446.15
15543.8	6106.54	6849.13	2477.15
15543.8	6106.54	6849.13	2477.15
15433	5804.81	6828.35	2787.01
15591.3	5480.49	6569.81	3006.39
15335.7	5738.31	6889.36	2881.6
15335.7	5738.31	6889.36	2881.6
14930.2	5420.49	7120.72	3319.68
14922.8	5407.98	7123.54	3333.39
15423.5	5325.2	6664.13	3120.84
15431.1	5346.94	6662.4	3142.85
15431.1	5346.94	6661.51	3153.94
15423.5	5325.2	6659.83	3175.81
15460	5433.59	6704.7	3201.56
15423.5	5325.2	6656.97	3208.62
15423.5	5325.2	6680.27	3210.62
15423.5	5325.2	6703.78	3212.65
15653.6	5254.35	6429.27	3180.87
15428.3	5318.16	6650.03	3212.98
15293.9	4560.19	6476.93	3934.35
15415.5	5340.56	6669.4	3197.99
15096.9	4283.19	6542.17	4249.79
15271.7	3708.51	6169.97	4618.69
15290.5	3761.6	6179.13	4630.31
15271.7	3708.51	6175.52	4684.11
14767.8	3089.2	6378.03	5423.43
14767.8	3089.2	6378.03	5423.43
14930.9	2919.84	6171.4	5506.69
14754.5	3096.65	6392.06	5421.33
14730.8	3032.12	6388.85	5487.49
15100.4	7192.03	7683.61	1659.24
13871	5259.87	8001.81	3871.57
13874.4	5237.73	7989.5	3888.93
13874.4	5237.73	7989.5	3888.93
14189.4	4409.89	7393.52	4494.44
13813.2	4288.35	7668.45	4748.33
13585.8	3409.15	7526.53	5604.66
13585.8	3409.15	7526.53	5604.66
13355.8	3586.59	7795.81	5540.9
13723.4	3679.92	7513.23	5316.19
14015.3	7036.06	8588.18	2228.6
12977.9	3820.07	8209.48	5484.15
12767.8	3856.66	8407.36	5534.43
