23366.8	6261.27	96.1542	3333.24
23366.8	6261.27	96.1542	3333.24
23290.8	6282.86	170.323	3344.04
23315.1	6259.88	125.122	3355.61
23315.1	6259.88	140.226	3355.4
23358.5	6239.54	95.1876	3355.4
23343.1	6245.96	111.251	3355.3
23393.5	6439.91	140.894	3166.11
22895.5	6085.67	437.427	3667.97
23382.8	6411.03	139.197	3196.52
23354.7	6253.37	103.348	3345.32
23354.7	6253.37	103.348	3345.32
22895.5	6085.67	438.64	3670.47
22976.7	5283.99	66.1386	4342.32
22967.3	5275.5	72.2603	4353.45
22189.6	4790.26	563.422	5081.77
22965.6	5293.91	81.1642	4336.93
21833.8	4758.66	860.12	5248.51
21833.8	4758.66	860.12	5248.51
21457.6	5322.42	1407.77	4899.84
20684.2	6008.17	2329.11	4601.18
20684.2	6008.17	2329.11	4601.18
20661.2	6010.06	2350.74	4608.18
20629.2	6018.14	2380.98	4613.43
20629.2	6018.14	2380.98	4613.43
20620.9	6019.74	2388.96	4615.98
20620.9	6019.74	2388.96	4615.98
20019.7	5931.58	2883.45	4927.7
20019.7	5931.58	2883.45	4927.7
20018.1	5922.04	2881.3	4936.82
19954.4	6201.79	3042.46	4716.36
19945.1	6206.11	3052.22	4716.2
20172.5	6387.34	2922.92	4466.64
20149.6	6380.64	2939.74	4480.97
19620.4	7985.25	4007.73	3280.62
19670.6	6017.77	3219.45	4988.13
18858.9	6290.89	4032.12	5064
18835.6	6266.48	4042.24	5096.03
18926.4	5665.9	3738.51	5585.02
18455.5	5937.18	4249.49	5531.53
18382.8	5859.75	4283.29	5628.85
18355.2	5850.09	4303.63	5647.84
18355.2	5850.09	4303.63	5647.84
18379.8	5865.56	4288.22	5624.54
18353.3	5856.48	4307.97	5642.59
18098.9	6389.49	4730.82	5273.37
18104	6379.82	4722.71	5280.7
18192.6	8015.82	5266.28	3808.69
18109.7	8349.65	5467.2	3540.2
17466.5	7814.94	5821.76	4272.52
17466.5	7814.94	5821.76	4272.52
17375.5	7890.47	5932	4241.01
16666.9	6613.92	6062.44	5636.98
16691.1	6599.01	6035.03	5640.18
16665.1	6626.95	6068.76	5626.88
16665.1	6626.95	6068.76	5626.88
16348.6	8390.67	7019.64	4203.59
